"","player","tm","game_id","pa.yds","pa.tds","pa.int","ru.yds","ru.tds","ru.lst","re.yds","re.tds","re.cat"
"288","D.Harris","NE","2021_06_DAL_NE",NA,NA,NA,101,1,0,7,0,1
"289","M.Gordon","DEN","2021_01_DEN_NYG",NA,NA,NA,101,1,0,17,0,3
"290","C.Edwards-Helaire","KC","2021_03_LAC_KC",NA,NA,NA,100,0,1,9,1,2
"291","D.Harris","NE","2021_01_MIA_NE",NA,NA,NA,100,0,1,17,0,2
"292","K.Herbert","CHI","2021_07_CHI_TB",NA,NA,NA,100,0,0,33,0,5
"293","N.Chubb","CLE","2021_04_CLE_MIN",NA,NA,NA,100,0,0,5,0,1
"294","C.McCaffrey","CAR","2021_01_NYJ_CAR",NA,NA,NA,98,0,0,89,0,9
"295","K.Herbert","CHI","2021_06_GB_CHI",NA,NA,NA,97,1,0,15,0,2
"296","E.Elliott","DAL","2021_03_PHI_DAL",NA,NA,NA,95,2,0,21,0,3
"297","N.Chubb","CLE","2021_02_HOU_CLE",NA,NA,NA,95,1,0,3,0,1
"298","J.Mixon","CIN","2021_06_CIN_DET",NA,NA,NA,94,0,0,59,1,5
"299","L.Fournette","TB","2021_04_TB_NE",NA,NA,NA,92,0,0,47,0,3
"300","C.Carson","SEA","2021_01_SEA_IND",NA,NA,NA,91,0,1,26,0,3
"301","A.Gibson","WAS","2021_01_LAC_WAS",NA,NA,NA,90,0,1,18,0,3
"302","J.Mixon","CIN","2021_03_CIN_PIT",NA,NA,NA,90,0,0,4,0,1
"303","A.Kamara","NO","2021_03_NO_NE",NA,NA,NA,89,0,0,29,1,3
"304","D.Henderson","LA","2021_04_ARI_LA",NA,NA,NA,89,0,0,27,0,5
"305","T.Sermon","SF","2021_04_SEA_SF",NA,NA,NA,89,0,0,NA,NA,NA
"306","J.Robinson","JAX","2021_03_ARI_JAX",NA,NA,NA,88,1,0,46,0,6
"307","M.Ingram","HOU","2021_01_JAX_HOU",NA,NA,NA,85,1,0,0,0,0
"308","N.Chubb","CLE","2021_03_CHI_CLE",NA,NA,NA,84,0,0,NA,NA,NA
"309","A.Kamara","NO","2021_01_GB_NO",NA,NA,NA,83,0,0,8,1,3
"310","N.Chubb","CLE","2021_01_CLE_KC",NA,NA,NA,83,2,1,18,0,2
"311","A.Jones","GB","2021_03_GB_SF",NA,NA,NA,82,1,0,14,0,2
"312","D.Henderson","LA","2021_05_LA_SEA",NA,NA,NA,82,1,0,17,0,1
"313","D.Singletary","BUF","2021_02_BUF_MIA",NA,NA,NA,82,1,0,9,0,2
"314","A.Dillon","GB","2021_04_PIT_GB",NA,NA,NA,81,0,0,16,0,1
"315","C.Edmonds","ARI","2021_07_HOU_ARI",NA,NA,NA,81,0,0,9,0,1
"316","K.Hunt","CLE","2021_03_CHI_CLE",NA,NA,NA,81,1,0,74,0,6
"317","L.Fournette","TB","2021_06_TB_PHI",NA,NA,NA,81,2,0,46,0,6
"318","L.Fournette","TB","2021_07_CHI_TB",NA,NA,NA,81,1,0,9,0,2
"319","N.Harris","PIT","2021_06_SEA_PIT",NA,NA,NA,81,0,0,46,1,6
"320","C.Carson","SEA","2021_03_SEA_MIN",NA,NA,NA,80,1,0,2,0,2
"321","D.Singletary","BUF","2021_04_HOU_BUF",NA,NA,NA,79,0,0,7,0,1
"322","D.Henderson","LA","2021_06_LA_NYG",NA,NA,NA,78,1,0,29,1,2
"323","J.Robinson","JAX","2021_04_JAX_CIN",NA,NA,NA,78,2,0,-2,0,1
"324","T.Williams","BAL","2021_02_KC_BAL",NA,NA,NA,77,1,0,16,0,2
"325","A.Jones","GB","2021_06_GB_CHI",NA,NA,NA,76,0,0,34,1,4
"326","K.Herbert","CHI","2021_05_CHI_LV",NA,NA,NA,75,0,0,NA,NA,NA
"327","T.Pollard","DAL","2021_05_NYG_DAL",NA,NA,NA,75,0,0,28,0,4
"328","M.Sanders","PHI","2021_01_PHI_ATL",NA,NA,NA,74,0,0,39,0,4
"329","J.Robinson","JAX","2021_06_MIA_JAX",NA,NA,NA,73,1,0,28,0,3
"330","M.Ingram","HOU","2021_06_HOU_IND",NA,NA,NA,73,0,0,8,0,2
"331","C.McCaffrey","CAR","2021_02_NO_CAR",NA,NA,NA,72,1,0,65,0,5
"332","D.Singletary","BUF","2021_01_PIT_BUF",NA,NA,NA,72,0,0,8,0,3
"333","A.Kamara","NO","2021_05_NO_WAS",NA,NA,NA,71,1,0,51,1,5
"334","E.Elliott","DAL","2021_02_DAL_LAC",NA,NA,NA,71,1,0,12,0,2
"335","J.Conner","ARI","2021_06_ARI_CLE",NA,NA,NA,71,0,0,0,0,1
"336","D.Henderson","LA","2021_01_CHI_LA",NA,NA,NA,70,1,0,17,0,1
"337","A.Gibson","WAS","2021_02_NYG_WAS",NA,NA,NA,69,0,0,4,0,2
"338","E.Elliott","DAL","2021_06_DAL_NE",NA,NA,NA,69,0,0,50,0,7
"339","J.Mixon","CIN","2021_02_CIN_CHI",NA,NA,NA,69,0,0,2,0,1
"340","K.Drake","LV","2021_07_PHI_LV",NA,NA,NA,69,1,0,10,0,3
"341","K.Hunt","CLE","2021_04_CLE_MIN",NA,NA,NA,69,1,0,17,0,2
"342","A.Jones","GB","2021_02_DET_GB",NA,NA,NA,67,1,0,48,3,6
"343","J.Mixon","CIN","2021_04_JAX_CIN",NA,NA,NA,67,1,0,0,0,1
"344","L.Fournette","TB","2021_05_MIA_TB",NA,NA,NA,67,1,0,43,0,4
"345","M.Gaskin","MIA","2021_07_ATL_MIA",NA,NA,NA,67,0,0,10,1,4
"346","S.Michel","LA","2021_03_TB_LA",NA,NA,NA,67,0,0,12,0,3
"347","T.Pollard","DAL","2021_04_CAR_DAL",NA,NA,NA,67,0,0,NA,NA,NA
"348","A.Ekeler","LAC","2021_05_CLE_LAC",NA,NA,NA,66,2,0,53,1,5
"349","J.Williams","DET","2021_04_DET_CHI",NA,NA,NA,66,0,0,NA,NA,NA
"350","K.Hunt","CLE","2021_06_ARI_CLE",NA,NA,NA,66,0,0,12,0,3
"351","M.Gaskin","MIA","2021_03_MIA_LV",NA,NA,NA,65,0,0,9,0,3
"352","T.Williams","BAL","2021_01_BAL_LV",NA,NA,NA,65,1,0,29,0,3
"353","D.Williams","CHI","2021_05_CHI_LV",NA,NA,NA,64,1,0,20,0,2
"354","J.Conner","ARI","2021_07_HOU_ARI",NA,NA,NA,64,1,0,NA,NA,NA
"355","J.Taylor","IND","2021_03_IND_TEN",NA,NA,NA,64,0,0,8,0,1
"356","J.Williams","DEN","2021_02_DEN_JAX",NA,NA,NA,64,0,0,10,0,1
"357","A.Gibson","WAS","2021_04_WAS_ATL",NA,NA,NA,63,1,0,12,0,2
"358","C.Edmonds","ARI","2021_01_ARI_TEN",NA,NA,NA,63,0,0,43,0,4
"359","R.Jones","TB","2021_07_CHI_TB",NA,NA,NA,63,0,1,NA,NA,NA
"360","D.Harris","NE","2021_02_NE_NYJ",NA,NA,NA,62,1,0,2,0,1
"361","Da.Williams","KC","2021_06_KC_WAS",NA,NA,NA,62,2,0,27,0,3
"362","N.Harris","PIT","2021_04_PIT_GB",NA,NA,NA,62,1,0,29,0,6
"363","C.Hubbard","CAR","2021_06_MIN_CAR",NA,NA,NA,61,1,0,4,0,1
"364","D.Cook","MIN","2021_01_MIN_CIN",NA,NA,NA,61,1,1,43,0,6
"365","D.Montgomery","CHI","2021_02_CIN_CHI",NA,NA,NA,61,0,0,18,0,3
"366","J.Williams","DEN","2021_05_DEN_PIT",NA,NA,NA,61,0,0,25,0,3
"367","K.Hunt","CLE","2021_05_CLE_LAC",NA,NA,NA,61,2,0,28,0,5
"368","Z.Moss","BUF","2021_04_HOU_BUF",NA,NA,NA,61,1,0,0,0,0
"369","A.Gibson","WAS","2021_05_NO_WAS",NA,NA,NA,60,2,0,12,0,2
"370","C.Patterson","ATL","2021_07_ATL_MIA",NA,NA,NA,60,1,0,1,0,2
"371","M.Gordon","DEN","2021_03_NYJ_DEN",NA,NA,NA,60,1,0,21,0,1
"372","T.Pollard","DAL","2021_03_PHI_DAL",NA,NA,NA,60,0,0,5,0,1
"373","Z.Moss","BUF","2021_03_WAS_BUF",NA,NA,NA,60,0,0,31,1,3
"374","A.Dillon","GB","2021_06_GB_CHI",NA,NA,NA,59,0,0,NA,NA,NA
"375","J.Mixon","CIN","2021_07_CIN_BAL",NA,NA,NA,59,1,0,NA,NA,NA
"376","L.Murray","BAL","2021_04_BAL_DEN",NA,NA,NA,59,1,0,NA,NA,NA
"377","Mi.Carter","NYJ","2021_02_NE_NYJ",NA,NA,NA,59,0,0,29,0,2
"378","S.Perine","CIN","2021_05_GB_CIN",NA,NA,NA,59,0,0,24,1,4
"379","D.Harris","NE","2021_05_NE_HOU",NA,NA,NA,58,1,1,NA,NA,NA
"380","D.Henry","TEN","2021_01_ARI_TEN",NA,NA,NA,58,0,0,19,0,3
"381","A.Ekeler","LAC","2021_01_LAC_WAS",NA,NA,NA,57,1,0,NA,NA,NA
"382","C.Hubbard","CAR","2021_04_CAR_DAL",NA,NA,NA,57,0,0,14,0,2
"383","J.Williams","DET","2021_05_DET_MIN",NA,NA,NA,57,0,0,8,0,2
"384","J.Williams","DET","2021_07_DET_LA",NA,NA,NA,57,0,0,NA,NA,NA
"385","S.Barkley","NYG","2021_02_NYG_WAS",NA,NA,NA,57,0,0,12,0,2
"386","J.Taylor","IND","2021_01_SEA_IND",NA,NA,NA,56,0,0,60,0,6
"387","M.Gordon","DEN","2021_04_BAL_DEN",NA,NA,NA,56,0,0,11,0,2
"388","M.Sanders","PHI","2021_06_TB_PHI",NA,NA,NA,56,0,0,10,0,2
"389","A.Ekeler","LAC","2021_03_LAC_KC",NA,NA,NA,55,0,0,52,1,6
"390","D.Williams","CHI","2021_04_DET_CHI",NA,NA,NA,55,1,0,15,0,2
"391","M.Sanders","PHI","2021_02_SF_PHI",NA,NA,NA,55,0,0,4,0,1
"392","A.Ekeler","LAC","2021_02_DAL_LAC",NA,NA,NA,54,0,0,61,0,9
"393","C.Patterson","ATL","2021_01_PHI_ATL",NA,NA,NA,54,0,0,13,0,2
"394","C.Patterson","ATL","2021_05_NYJ_ATL",NA,NA,NA,54,0,0,60,0,7
"395","J.Williams","DET","2021_01_SF_DET",NA,NA,NA,54,1,0,56,0,8
"396","D.Freeman","BAL","2021_06_LAC_BAL",NA,NA,NA,53,1,0,0,0,0
"397","D.Henderson","LA","2021_02_LA_IND",NA,NA,NA,53,1,0,29,0,3
"398","J.Conner","ARI","2021_01_ARI_TEN",NA,NA,NA,53,0,0,NA,NA,NA
"399","J.Jacobs","LV","2021_06_LV_DEN",NA,NA,NA,53,1,0,29,0,1
"400","J.Taylor","IND","2021_05_IND_BAL",NA,NA,NA,53,1,0,116,1,3
"401","J.Williams","DEN","2021_06_LV_DEN",NA,NA,NA,53,0,0,15,0,3
"402","M.Davis","ATL","2021_05_NYJ_ATL",NA,NA,NA,53,1,1,8,0,2
"403","C.Hubbard","CAR","2021_03_CAR_HOU",NA,NA,NA,52,0,0,27,0,3
"404","L.Fournette","TB","2021_02_ATL_TB",NA,NA,NA,52,0,0,24,0,4
"405","S.Barkley","NYG","2021_04_NYG_NO",NA,NA,NA,52,1,0,74,1,5
"406","S.Perine","CIN","2021_07_CIN_BAL",NA,NA,NA,52,1,0,23,0,1
"407","A.Gibson","WAS","2021_07_WAS_GB",NA,NA,NA,51,0,0,5,0,2
"408","A.Kamara","NO","2021_07_NO_SEA",NA,NA,NA,51,0,0,128,1,10
"409","D.Booker","NYG","2021_07_CAR_NYG",NA,NA,NA,51,1,0,15,0,2
"410","D.Swift","DET","2021_05_DET_MIN",NA,NA,NA,51,1,0,53,0,6
"411","J.Taylor","IND","2021_02_LA_IND",NA,NA,NA,51,0,0,2,0,1
"412","K.Hunt","CLE","2021_02_HOU_CLE",NA,NA,NA,51,0,0,2,0,1
"413","S.Barkley","NYG","2021_03_ATL_NYG",NA,NA,NA,51,1,0,43,0,6
"414","J.Conner","ARI","2021_04_ARI_LA",NA,NA,NA,50,2,0,16,0,2
"415","M.Davis","ATL","2021_03_ATL_NYG",NA,NA,NA,50,0,0,20,0,4
"416","M.Gordon","DEN","2021_06_LV_DEN",NA,NA,NA,50,0,0,23,0,3
"417","T.Johnson","NYJ","2021_02_NE_NYJ",NA,NA,NA,50,0,0,NA,NA,NA
"418","T.Jones","NO","2021_01_GB_NO",NA,NA,NA,50,0,0,3,0,1
"419","M.Davis","ATL","2021_01_PHI_ATL",NA,NA,NA,49,0,0,23,0,3
"420","M.Gaskin","MIA","2021_01_MIA_NE",NA,NA,NA,49,0,0,27,0,5
"421","A.Jones","GB","2021_04_PIT_GB",NA,NA,NA,48,0,1,51,0,3
"422","D.Swift","DET","2021_07_DET_LA",NA,NA,NA,48,0,0,96,1,8
"423","J.Jacobs","LV","2021_05_CHI_LV",NA,NA,NA,48,1,0,19,0,4
"424","J.Williams","DEN","2021_04_BAL_DEN",NA,NA,NA,48,0,0,11,0,3
"425","A.Collins","SEA","2021_05_LA_SEA",NA,NA,NA,47,0,0,25,0,2
"426","D.Swift","DET","2021_03_BAL_DET",NA,NA,NA,47,1,0,60,0,7
"427","J.Robinson","JAX","2021_02_DEN_JAX",NA,NA,NA,47,0,0,17,0,3
"428","M.Mack","IND","2021_05_IND_BAL",NA,NA,NA,47,0,0,7,0,1
"429","C.Edmonds","ARI","2021_02_MIN_ARI",NA,NA,NA,46,0,0,29,0,5
"430","C.Edmonds","ARI","2021_06_ARI_CLE",NA,NA,NA,46,0,0,4,0,3
"431","C.Edwards-Helaire","KC","2021_02_KC_BAL",NA,NA,NA,46,0,1,NA,NA,NA
"432","S.Michel","LA","2021_02_LA_IND",NA,NA,NA,46,0,0,NA,NA,NA
"433","D.Henderson","LA","2021_07_DET_LA",NA,NA,NA,45,0,0,19,0,3
"434","J.McKissic","WAS","2021_06_KC_WAS",NA,NA,NA,45,0,0,65,0,8
"435","J.Williams","DEN","2021_01_DEN_NYG",NA,NA,NA,45,0,0,-4,0,1
"436","M.Sanders","PHI","2021_05_PHI_CAR",NA,NA,NA,45,0,0,6,0,5
"437","N.Harris","PIT","2021_01_PIT_BUF",NA,NA,NA,45,0,0,4,0,1
"438","A.Collins","SEA","2021_04_SEA_SF",NA,NA,NA,44,1,0,34,0,2
"439","A.Gibson","WAS","2021_06_KC_WAS",NA,NA,NA,44,0,1,0,0,2
"440","C.Hyde","JAX","2021_01_JAX_HOU",NA,NA,NA,44,0,0,14,0,2
"441","C.Hyde","JAX","2021_03_ARI_JAX",NA,NA,NA,44,0,0,NA,NA,NA
"442","L.Murray","BAL","2021_06_LAC_BAL",NA,NA,NA,44,1,0,12,0,2
"443","C.Edwards-Helaire","KC","2021_01_CLE_KC",NA,NA,NA,43,0,0,29,0,3
"444","E.Mitchell","SF","2021_05_SF_ARI",NA,NA,NA,43,0,0,19,0,2
"445","J.Conner","ARI","2021_03_ARI_JAX",NA,NA,NA,43,2,0,10,0,1
"446","D.Booker","NYG","2021_05_NYG_DAL",NA,NA,NA,42,1,0,16,1,3
"447","Da.Williams","KC","2021_04_KC_PHI",NA,NA,NA,42,1,0,16,0,2
"448","E.Mitchell","SF","2021_02_SF_PHI",NA,NA,NA,42,0,0,11,0,2
"449","J.Williams","DET","2021_03_BAL_DET",NA,NA,NA,42,1,0,25,0,2
"450","S.Michel","LA","2021_06_LA_NYG",NA,NA,NA,42,0,0,NA,NA,NA
"451","D.Booker","NYG","2021_06_LA_NYG",NA,NA,NA,41,0,0,28,0,4
"452","M.Ingram","HOU","2021_02_HOU_CLE",NA,NA,NA,41,0,0,-1,0,1
"453","M.Ingram","HOU","2021_05_NE_HOU",NA,NA,NA,41,0,0,NA,NA,NA
"454","T.Pollard","DAL","2021_06_DAL_NE",NA,NA,NA,41,0,0,22,0,3
"455","J.Jacobs","LV","2021_04_LV_LAC",NA,NA,NA,40,0,0,17,0,5
"456","N.Harris","PIT","2021_03_CIN_PIT",NA,NA,NA,40,0,0,102,0,14
"457","D.Swift","DET","2021_01_SF_DET",NA,NA,NA,39,0,0,65,1,8
"458","P.Lindsay","HOU","2021_06_HOU_IND",NA,NA,NA,39,0,0,15,0,2
"459","J.Hasty","SF","2021_02_SF_PHI",NA,NA,NA,38,0,0,21,0,4
"460","M.Davis","ATL","2021_02_ATL_TB",NA,NA,NA,38,0,0,25,0,7
"461","Mi.Carter","NYJ","2021_04_TEN_NYJ",NA,NA,NA,38,1,0,-4,0,1
"462","Mi.Carter","NYJ","2021_05_NYJ_ATL",NA,NA,NA,38,1,0,20,0,3
"463","N.Harris","PIT","2021_02_LV_PIT",NA,NA,NA,38,0,0,43,1,5
"464","R.Moore","ARI","2021_05_SF_ARI",NA,NA,NA,38,0,0,59,0,5
"465","D.Swift","DET","2021_02_DET_GB",NA,NA,NA,37,0,0,41,0,4
"466","K.Gainwell","PHI","2021_01_PHI_ATL",NA,NA,NA,37,1,0,6,0,2
"467","Mi.Carter","NYJ","2021_07_NYJ_NE",NA,NA,NA,37,0,0,67,0,8
"468","S.Michel","LA","2021_05_LA_SEA",NA,NA,NA,37,1,0,8,0,1
"469","Z.Moss","BUF","2021_05_BUF_KC",NA,NA,NA,37,0,0,55,0,3
"470","L.Murray","BAL","2021_02_KC_BAL",NA,NA,NA,36,1,0,NA,NA,NA
"471","A.Collins","SEA","2021_07_NO_SEA",NA,NA,NA,35,0,0,9,0,1
"472","C.Patterson","ATL","2021_04_WAS_ATL",NA,NA,NA,34,0,0,82,3,5
"473","D.Cook","MIN","2021_04_CLE_MIN",NA,NA,NA,34,0,0,10,0,2
"474","D.Montgomery","CHI","2021_03_CHI_CLE",NA,NA,NA,34,0,0,21,0,2
"475","J.Jacobs","LV","2021_01_BAL_LV",NA,NA,NA,34,2,0,6,0,1
"476","K.Drake","LV","2021_06_LV_DEN",NA,NA,NA,34,1,0,39,1,2
"477","M.Gordon","DEN","2021_05_DEN_PIT",NA,NA,NA,34,0,0,9,0,2
"478","N.Hines","IND","2021_01_SEA_IND",NA,NA,NA,34,0,0,48,0,6
"479","E.Elliott","DAL","2021_01_DAL_TB",NA,NA,NA,33,0,0,6,0,2
"480","J.Mixon","CIN","2021_05_GB_CIN",NA,NA,NA,33,1,0,2,0,1
"481","K.Hunt","CLE","2021_01_CLE_KC",NA,NA,NA,33,1,0,26,0,3
"482","L.Fournette","TB","2021_01_DAL_TB",NA,NA,NA,32,0,0,27,0,5
"483","P.Barber","LV","2021_02_LV_PIT",NA,NA,NA,32,0,0,NA,NA,NA
"484","T.Hill","NO","2021_03_NO_NE",NA,NA,NA,32,1,0,NA,NA,NA
"485","A.Gibson","WAS","2021_03_WAS_BUF",NA,NA,NA,31,0,0,73,1,1
"486","C.Carson","SEA","2021_02_TEN_SEA",NA,NA,NA,31,2,0,NA,NA,NA
"487","C.McCaffrey","CAR","2021_03_CAR_HOU",NA,NA,NA,31,0,0,9,0,2
"488","K.Gainwell","PHI","2021_04_KC_PHI",NA,NA,NA,31,1,0,58,0,6
"489","L.Rountree","LAC","2021_04_LV_LAC",NA,NA,NA,31,0,0,NA,NA,NA
"490","M.Brown","MIA","2021_03_MIA_LV",NA,NA,NA,31,1,0,0,0,0
"491","M.Gordon","DEN","2021_02_DEN_JAX",NA,NA,NA,31,0,0,38,0,2
"492","M.Mariota","LV","2021_01_BAL_LV",NA,NA,NA,31,0,0,NA,NA,NA
"493","T.Sermon","SF","2021_03_GB_SF",NA,NA,NA,31,1,0,3,0,2
"494","A.Dillon","GB","2021_05_GB_CIN",NA,NA,NA,30,0,0,49,1,4
"495","C.Carson","SEA","2021_04_SEA_SF",NA,NA,NA,30,0,0,1,0,1
"496","C.Ham","MIN","2021_06_MIN_CAR",NA,NA,NA,30,0,0,NA,NA,NA
"497","M.Sanders","PHI","2021_07_PHI_LV",NA,NA,NA,30,0,0,-3,0,1
"498","D.Freeman","BAL","2021_02_KC_BAL",NA,NA,NA,29,0,0,NA,NA,NA
"499","J.Conner","ARI","2021_05_SF_ARI",NA,NA,NA,29,1,0,8,0,1
"500","J.Jacobs","LV","2021_07_PHI_LV",NA,NA,NA,29,1,0,39,0,3
"501","J.Williams","DEN","2021_03_NYJ_DEN",NA,NA,NA,29,1,1,33,0,3
"502","W.Gallman","ATL","2021_04_WAS_ATL",NA,NA,NA,29,0,0,0,0,0
"503","C.Hubbard","CAR","2021_07_CAR_NYG",NA,NA,NA,28,0,0,28,0,4
"504","C.Moore","DET","2021_07_DET_LA",NA,NA,NA,28,0,0,NA,NA,NA
"505","Da.Williams","KC","2021_03_LAC_KC",NA,NA,NA,28,0,0,11,0,2
"506","L.Murray","BAL","2021_01_BAL_LV",NA,NA,NA,28,1,0,NA,NA,NA
"507","L.Murray","BAL","2021_03_BAL_DET",NA,NA,NA,28,0,0,NA,NA,NA
"508","D.Carter","WAS","2021_07_WAS_GB",NA,NA,NA,27,0,0,4,0,1
"509","D.Singletary","BUF","2021_06_BUF_TEN",NA,NA,NA,27,0,0,16,0,5
"510","Da.Williams","KC","2021_05_BUF_KC",NA,NA,NA,27,0,0,18,0,3
"511","K.Vaughn","TB","2021_07_CHI_TB",NA,NA,NA,27,0,0,NA,NA,NA
"512","L.Rountree","LAC","2021_01_LAC_WAS",NA,NA,NA,27,0,0,NA,NA,NA
"513","M.Sanders","PHI","2021_03_PHI_DAL",NA,NA,NA,27,0,0,28,0,3
"514","R.Jones","TB","2021_02_ATL_TB",NA,NA,NA,27,0,0,9,0,1
"515","T.Homer","SEA","2021_06_SEA_PIT",NA,NA,NA,27,0,0,27,0,1
"516","C.Edmonds","ARI","2021_03_ARI_JAX",NA,NA,NA,26,0,0,49,0,7
"517","D.Singletary","BUF","2021_03_WAS_BUF",NA,NA,NA,26,0,0,0,0,1
"518","J.Conner","ARI","2021_02_MIN_ARI",NA,NA,NA,26,0,0,NA,NA,NA
"519","S.Ahmed","MIA","2021_07_ATL_MIA",NA,NA,NA,26,0,0,26,0,2
"520","S.Barkley","NYG","2021_01_DEN_NYG",NA,NA,NA,26,0,0,1,0,1
"521","Z.Moss","BUF","2021_02_BUF_MIA",NA,NA,NA,26,2,0,8,0,2
"522","A.Collins","SEA","2021_02_TEN_SEA",NA,NA,NA,25,0,0,NA,NA,NA
"523","B.Bolden","NE","2021_05_NE_HOU",NA,NA,NA,25,0,0,6,0,4
"524","C.Claypool","PIT","2021_01_PIT_BUF",NA,NA,NA,25,0,0,45,0,3
"525","D.Johnson","HOU","2021_02_HOU_CLE",NA,NA,NA,25,0,0,22,0,2
"526","D.Johnson","HOU","2021_07_HOU_ARI",NA,NA,NA,25,0,0,27,0,5
"527","D.Johnson","PIT","2021_06_SEA_PIT",NA,NA,NA,25,0,0,71,0,9
"528","D.Singletary","BUF","2021_05_BUF_KC",NA,NA,NA,25,0,0,-2,0,1
"529","J.Robinson","JAX","2021_01_JAX_HOU",NA,NA,NA,25,0,0,29,0,3
"530","J.Williams","DET","2021_02_DET_GB",NA,NA,NA,25,0,0,12,0,3
"531","M.Gaskin","MIA","2021_02_BUF_MIA",NA,NA,NA,25,0,0,21,0,4
"532","M.Gaskin","MIA","2021_05_MIA_TB",NA,NA,NA,25,0,0,74,2,10
"533","M.Hardman","KC","2021_04_KC_PHI",NA,NA,NA,25,0,0,16,0,2
"534","N.Hines","IND","2021_03_IND_TEN",NA,NA,NA,25,1,0,54,0,5
"535","P.Lindsay","HOU","2021_01_JAX_HOU",NA,NA,NA,25,1,0,0,0,0
"536","R.Jones","TB","2021_04_TB_NE",NA,NA,NA,25,1,0,NA,NA,NA
"537","A.Abdullah","MIN","2021_03_SEA_MIN",NA,NA,NA,24,0,0,NA,NA,NA
"538","B.Scott","PHI","2021_07_PHI_LV",NA,NA,NA,24,1,0,5,0,1
"539","D.Swift","DET","2021_06_CIN_DET",NA,NA,NA,24,1,0,43,0,5
"540","E.Penny","NYG","2021_07_CAR_NYG",NA,NA,NA,24,0,0,NA,NA,NA
"541","K.Drake","LV","2021_03_MIA_LV",NA,NA,NA,24,0,0,33,0,3
"542","M.Brown","MIA","2021_06_MIA_JAX",NA,NA,NA,24,0,0,7,0,1
"543","M.Ingram","HOU","2021_04_HOU_BUF",NA,NA,NA,24,0,0,NA,NA,NA
"544","Mi.Carter","NYJ","2021_03_NYJ_DEN",NA,NA,NA,24,0,0,5,0,2
"545","T.Coleman","NYJ","2021_01_NYJ_CAR",NA,NA,NA,24,0,0,NA,NA,NA
"546","T.Coleman","NYJ","2021_02_NE_NYJ",NA,NA,NA,24,0,0,NA,NA,NA
"547","Z.Moss","BUF","2021_06_BUF_TEN",NA,NA,NA,24,0,0,15,0,2
"548","J.McKissic","WAS","2021_03_WAS_BUF",NA,NA,NA,23,0,0,15,0,2
"549","M.Brown","MIA","2021_04_IND_MIA",NA,NA,NA,23,0,0,4,0,1
"550","R.Stevenson","NE","2021_05_NE_HOU",NA,NA,NA,23,0,0,NA,NA,NA
"551","R.Stevenson","NE","2021_06_DAL_NE",NA,NA,NA,23,1,0,39,0,3
"552","D.Eskridge","SEA","2021_01_SEA_IND",NA,NA,NA,22,0,0,6,0,1
"553","J.McKissic","WAS","2021_07_WAS_GB",NA,NA,NA,22,0,0,34,0,4
"554","M.Mack","IND","2021_04_IND_MIA",NA,NA,NA,22,0,0,1,0,1
"555","S.Ahmed","MIA","2021_06_MIA_JAX",NA,NA,NA,22,0,0,15,0,1
"556","S.Perine","CIN","2021_01_MIN_CIN",NA,NA,NA,22,0,0,7,0,1
"557","T.Williams","BAL","2021_03_BAL_DET",NA,NA,NA,22,0,0,0,0,0
"558","D.Johnson","HOU","2021_04_HOU_BUF",NA,NA,NA,21,0,0,27,0,3
"559","G.Bernard","TB","2021_05_MIA_TB",NA,NA,NA,21,0,0,14,1,2
"560","J.Jackson","LAC","2021_02_DAL_LAC",NA,NA,NA,21,0,0,8,0,1
"561","J.Taylor","NE","2021_07_NYJ_NE",NA,NA,NA,21,2,0,5,0,1
"562","M.Brown","MIA","2021_02_BUF_MIA",NA,NA,NA,21,0,0,NA,NA,NA
"563","M.Ingram","HOU","2021_03_CAR_HOU",NA,NA,NA,21,0,0,-1,0,1
"564","R.Jones","TB","2021_05_MIA_TB",NA,NA,NA,21,0,0,15,0,1
"565","A.Mattison","MIN","2021_04_CLE_MIN",NA,NA,NA,20,0,0,NA,NA,NA
"566","B.Snell","PIT","2021_05_DEN_PIT",NA,NA,NA,20,0,0,0,0,0
"567","C.Patterson","ATL","2021_03_ATL_NYG",NA,NA,NA,20,0,0,82,0,6
"568","Da.Williams","KC","2021_07_KC_TEN",NA,NA,NA,20,0,0,30,0,3
"569","J.Guyton","LAC","2021_04_LV_LAC",NA,NA,NA,20,0,0,9,0,1
"570","J.White","NE","2021_02_NE_NYJ",NA,NA,NA,20,1,0,45,0,6
"571","J.Williams","DEN","2021_07_DEN_CLE",NA,NA,NA,20,0,0,32,1,6
"572","K.Gainwell","PHI","2021_07_PHI_LV",NA,NA,NA,20,0,1,41,1,4
"573","R.Jones","TB","2021_06_TB_PHI",NA,NA,NA,20,0,0,9,0,1
"574","R.Mostert","SF","2021_01_SF_DET",NA,NA,NA,20,0,0,NA,NA,NA
"575","A.Dillon","GB","2021_01_GB_NO",NA,NA,NA,19,0,0,7,0,1
"576","A.Jones","GB","2021_07_WAS_GB",NA,NA,NA,19,0,0,20,0,5
"577","E.Moore","NYJ","2021_07_NYJ_NE",NA,NA,NA,19,1,0,13,0,1
"578","P.Lindsay","HOU","2021_05_NE_HOU",NA,NA,NA,19,0,0,NA,NA,NA
"579","A.Dillon","GB","2021_02_DET_GB",NA,NA,NA,18,0,0,8,0,1
"580","A.Dillon","GB","2021_03_GB_SF",NA,NA,NA,18,0,0,8,0,2
