"","player","tm","game_id","wpa","epa","id","pa.yds","pa.tds","pa.cmp","pa.att","pa.cmp_pct","pa.cpo","pa.sck","pa.int","pa.1st","pa.air","pa.dpb","pa.prob_dpb","pa.dpb_oe","pa.frc","pa.lst","ru.yds","ru.tds","ru.att","ru.1st","ru.20z","ru.10z","ru.frc","ru.lst","re.yds","re.tds","re.cat","re.tgt","re.cat_pct","re.cpo","re.1st","re.air","re.yac","re.xyc","re.frc","re.lst","tm.tot.yds","tm.tot.tds","tm.rushes","tm.target","tm.pyards","tm.ayards","tm.ryards","tm.20zone","tm.10zone"
"92","T.Brady","TB","2021_04_TB_NE",0.103,2.24,"T.Brady2021_04_TB_NE",269,0,22,44,0.5,-10.71,1,0,12,459,44,0.736,26.356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,381,1,30,22,269,459,120,3,2
"93","J.Goff","DET","2021_07_DET_LA",0.003,-1.09,"J.Goff2021_07_DET_LA",268,1,22,36,0.611,-4.72,2,2,10,132,36,0.793,20.606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,415,1,28,23,285,141,137,5,0
"94","K.Murray","ARI","2021_04_ARI_LA",0.149,13.92,"K.Murray2021_04_ARI_LA",268,2,24,35,0.685,10.47,3,0,11,230,35,0.682,31.704,0,0,1,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,465,4,40,24,268,230,216,11,8
"95","T.Heinicke","WAS","2021_07_WAS_GB",0.119,-10.54,"T.Heinicke2021_07_WAS_GB",268,1,25,40,0.625,3.32,4,1,15,247,40,0.78,21.973,1,1,21,0,3,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,430,1,29,25,268,247,195,7,5
"96","D.Jones","NYG","2021_01_DEN_NYG",0.054,-1.38,"D.Jones2021_01_DEN_NYG",267,1,22,38,0.578,-3.64,2,0,13,306,38,0.797,20.212,0,0,4,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,314,2,20,22,267,306,60,3,2
"97","D.Jones","NYG","2021_03_ATL_NYG",0.105,7.62,"D.Jones2021_03_ATL_NYG",266,0,24,37,0.648,0.3,2,0,12,238,37,0.678,32.144,2,1,2,0,3,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,348,1,28,24,266,238,100,6,2
"98","J.Hurts","PHI","2021_01_PHI_ATL",0.263,12.51,"J.Hurts2021_01_PHI_ATL",264,3,27,35,0.771,11.62,1,0,13,128,35,0.647,35.273,0,0,38,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,436,4,32,27,264,128,173,3,2
"99","T.Bridgewater","DEN","2021_01_DEN_NYG",-0.011,23.34,"T.Bridgewater2021_01_DEN_NYG",264,2,28,38,0.736,15.41,2,0,18,312,38,0.726,27.367,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,420,3,28,28,264,312,165,4,0
"100","Aa.Rodgers","GB","2021_03_GB_SF",0.45,7.22,"Aa.Rodgers2021_03_GB_SF",261,2,23,32,0.718,15.73,1,0,13,354,32,0.646,35.349,1,0,0,0,0,0,0,0,0,0,-4,0,1,1,1,18.6,0,-4,0,8,0,0,353,3,25,23,261,354,100,7,2
"101","J.Burrow","CIN","2021_01_MIN_CIN",1.225,3.98,"J.Burrow2021_01_MIN_CIN",261,2,20,31,0.645,11.1,5,0,12,220,31,0.728,27.159,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,366,3,36,20,261,220,149,3,2
"102","K.Murray","ARI","2021_07_HOU_ARI",0.33,8.62,"K.Murray2021_07_HOU_ARI",261,3,20,32,0.625,2.59,4,1,15,260,32,0.699,30.04,0,0,-2,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,397,4,37,20,261,260,172,5,3
"103","P.Mahomes","KC","2021_03_LAC_KC",0.122,11.1,"P.Mahomes2021_03_LAC_KC",260,3,27,46,0.586,1.18,2,2,17,383,46,0.726,27.371,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,437,3,30,27,260,383,186,4,2
"104","Z.Wilson","NYJ","2021_01_NYJ_CAR",0.098,-7.69,"Z.Wilson2021_01_NYJ_CAR",258,2,20,44,0.454,-9.88,6,1,10,360,44,0.757,24.271,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,2,18,20,258,360,45,1,1
"105","J.Garoppolo","SF","2021_03_GB_SF",0.313,0.66,"J.Garoppolo2021_03_GB_SF",257,2,25,44,0.568,-2.11,4,1,16,261,44,0.761,23.835,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,298,4,21,25,257,261,63,5,5
"106","L.Jackson","BAL","2021_07_CIN_BAL",1.42,-9.33,"L.Jackson2021_07_CIN_BAL",257,1,15,36,0.416,-13.23,5,0,9,447,36,0.722,27.727,1,0,46,0,6,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,393,2,24,20,296,589,115,4,2
"107","Aa.Rodgers","GB","2021_02_DET_GB",0.144,17.57,"Aa.Rodgers2021_02_DET_GB",255,4,22,30,0.733,15.81,3,0,16,258,30,0.56,43.924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,323,5,31,22,255,258,96,7,4
"108","R.Wilson","SEA","2021_01_SEA_IND",0.108,12.11,"R.Wilson2021_01_SEA_IND",254,4,18,26,0.692,19.51,3,0,12,231,26,0.621,37.837,0,0,-4,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,381,4,27,18,254,231,140,2,0
"109","B.Roethlisberger","PIT","2021_05_DEN_PIT",0.091,9.34,"B.Roethlisberger2021_05_DEN_PIT",253,2,15,26,0.576,-7.36,1,0,12,193,26,0.681,31.871,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,391,3,35,15,253,193,147,3,2
"110","C.Wentz","IND","2021_01_SEA_IND",-0.013,0.3,"C.Wentz2021_01_SEA_IND",251,2,25,41,0.609,1.08,3,0,14,208,41,0.755,24.443,0,0,0,0,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,336,2,31,25,251,208,113,6,4
"111","M.Stafford","LA","2021_06_LA_NYG",0.012,18.57,"M.Stafford2021_06_LA_NYG",251,4,22,30,0.733,11.72,2,1,15,216,30,0.629,37.046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,365,5,34,22,251,236,131,6,2
"112","D.Jones","NYG","2021_02_NYG_WAS",0.275,2.82,"D.Jones2021_02_NYG_WAS",249,1,22,36,0.611,4.38,4,0,10,359,36,0.638,36.127,0,0,83,1,6,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,391,2,28,22,249,359,163,6,2
"113","Aa.Rodgers","GB","2021_04_PIT_GB",0.089,3.57,"Aa.Rodgers2021_04_PIT_GB",248,2,20,39,0.512,-6.73,3,0,13,344,39,0.657,34.225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,367,3,33,20,248,344,131,3,3
"114","J.Allen","BUF","2021_04_HOU_BUF",0.062,1.95,"J.Allen2021_04_HOU_BUF",248,2,20,31,0.645,4.98,1,1,13,269,31,0.657,34.268,1,0,31,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450,4,40,21,256,271,199,8,4
"115","T.Heinicke","WAS","2021_05_NO_WAS",0.131,-13.3,"T.Heinicke2021_05_NO_WAS",248,0,20,44,0.454,-12.05,2,2,11,398,44,0.705,29.492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,373,2,33,20,248,398,131,10,6
"116","C.Wentz","IND","2021_02_LA_IND",0.091,-1.27,"C.Wentz2021_02_LA_IND",247,1,20,35,0.571,0.16,3,1,11,231,35,0.716,28.321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,356,1,26,22,272,294,109,9,6
"117","B.Mayfield","CLE","2021_03_CHI_CLE",0.474,-1.99,"B.Mayfield2021_03_CHI_CLE",246,1,19,35,0.542,0.55,5,0,13,306,35,0.72,27.985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,418,2,42,19,246,306,215,8,0
"118","J.Goff","DET","2021_02_DET_GB",0.125,-0.56,"J.Goff2021_02_DET_GB",246,2,26,37,0.702,8.65,1,1,11,234,37,0.717,28.255,0,0,17,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,344,2,19,26,246,234,108,3,2
"119","K.Cousins","MIN","2021_02_MIN_ARI",0.163,6.97,"K.Cousins2021_02_MIN_ARI",244,3,22,33,0.666,-1.52,1,0,10,203,33,0.744,25.581,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,419,3,27,22,244,203,177,3,1
"120","D.Mills","HOU","2021_06_HOU_IND",0.93,-8.99,"D.Mills2021_06_HOU_IND",243,0,29,45,0.644,-1.98,2,2,12,279,45,0.74,25.928,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,353,0,29,29,243,279,124,1,0
"121","M.Ryan","ATL","2021_03_ATL_NYG",0.107,5.15,"M.Ryan2021_03_ATL_NYG",243,2,27,39,0.692,4.18,3,0,12,148,39,0.742,25.763,1,1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,296,2,20,27,243,148,69,1,1
"122","D.Jones","NYG","2021_06_LA_NYG",1.003,-14.7,"D.Jones2021_06_LA_NYG",242,0,29,56,0.517,-9.59,4,3,15,350,56,0.757,24.204,2,1,2,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263,1,18,29,242,350,60,3,1
"123","K.Murray","ARI","2021_05_SF_ARI",0.107,4.36,"K.Murray2021_05_SF_ARI",239,1,22,33,0.666,10.38,2,0,11,218,33,0.648,35.119,1,1,8,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,304,2,27,22,239,218,94,2,1
"124","L.Jackson","BAL","2021_02_KC_BAL",0.015,-1.15,"L.Jackson2021_02_KC_BAL",239,2,18,28,0.642,4.48,1,2,11,247,28,0.7,29.922,0,0,88,2,14,7,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,481,6,41,18,239,247,251,10,6
"125","D.Prescott","DAL","2021_03_PHI_DAL",0.08,11.57,"D.Prescott2021_03_PHI_DAL",238,4,21,30,0.7,16.84,4,0,14,243,30,0.616,38.302,1,1,3,0,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,380,6,41,21,238,243,160,10,7
"126","D.Prescott","DAL","2021_02_DAL_LAC",-0.612,-1.66,"D.Prescott2021_02_DAL_LAC",237,0,23,29,0.793,12.98,2,1,13,137,29,0.708,29.186,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,419,2,31,23,237,137,198,4,2
"127","J.Hurts","PHI","2021_07_PHI_LV",0.046,4.16,"J.Hurts2021_07_PHI_LV",236,2,18,37,0.486,-7.15,2,0,12,405,37,0.839,16.017,0,0,29,0,8,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,360,3,32,18,236,405,135,7,6
"128","L.Jackson","BAL","2021_01_BAL_LV",0.333,2.35,"L.Jackson2021_01_BAL_LV",235,1,19,33,0.575,-4.22,3,0,11,237,33,0.701,29.825,1,1,24,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,406,3,34,19,235,237,189,2,1
"129","T.Bridgewater","DEN","2021_03_NYJ_DEN",-0.002,11.93,"T.Bridgewater2021_03_NYJ_DEN",235,0,19,27,0.703,12.74,2,0,11,200,27,0.656,34.332,0,0,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,343,2,37,19,235,200,120,13,6
"130","B.Mayfield","CLE","2021_06_ARI_CLE",0.096,-6.05,"B.Mayfield2021_06_ARI_CLE",234,2,19,33,0.575,0.7,5,1,11,231,33,0.762,23.792,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290,2,19,20,240,241,73,5,1
"131","B.Roethlisberger","PIT","2021_04_PIT_GB",1.405,-10.51,"B.Roethlisberger2021_04_PIT_GB",232,1,26,42,0.619,1.44,2,1,11,294,42,0.763,23.679,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,282,2,16,26,232,294,62,1,1
"132","M.Jones","NE","2021_05_NE_HOU",0.299,8.95,"M.Jones2021_05_NE_HOU",231,1,23,30,0.766,12.93,1,1,12,235,30,0.771,22.845,0,0,3,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,352,2,30,23,231,235,126,10,7
"133","B.Roethlisberger","PIT","2021_06_SEA_PIT",0.52,-1.09,"B.Roethlisberger2021_06_SEA_PIT",229,1,29,41,0.707,5.84,1,0,14,273,41,0.702,29.787,0,1,-3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,345,2,30,29,229,273,119,6,3
"134","K.Murray","ARI","2021_06_ARI_CLE",0.12,14.57,"K.Murray2021_06_ARI_CLE",229,4,20,32,0.625,9.54,2,0,11,264,32,0.642,35.721,0,0,6,0,7,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,352,4,37,20,229,264,144,11,3
"135","M.Jones","NE","2021_06_DAL_NE",0.321,-3.24,"M.Jones2021_06_DAL_NE",229,3,15,24,0.625,6.94,2,1,9,172,24,0.681,31.826,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,337,5,27,15,229,172,120,5,4
"136","C.Wentz","IND","2021_04_IND_MIA",0.024,9.91,"C.Wentz2021_04_IND_MIA",228,2,24,34,0.705,13.5,2,0,9,282,34,0.717,28.256,0,0,12,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,349,3,33,24,228,282,139,10,2
"137","J.Winston","NO","2021_04_NYG_NO",0.129,10.94,"J.Winston2021_04_NYG_NO",226,1,17,23,0.739,-0.93,0,0,11,146,23,0.695,30.491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,405,3,39,19,235,193,170,6,2
"138","C.Wentz","IND","2021_06_HOU_IND",0.034,6.66,"C.Wentz2021_06_HOU_IND",223,2,11,22,0.5,-1.06,2,0,8,244,22,0.721,27.848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,388,4,26,11,223,244,174,4,3
"139","J.Herbert","LAC","2021_04_LV_LAC",-0.527,5.05,"J.Herbert2021_04_LV_LAC",222,3,25,40,0.625,0.12,2,0,13,301,40,0.686,31.371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,380,4,34,25,222,311,168,7,2
"140","J.Winston","NO","2021_07_NO_SEA",0.063,-0.3,"J.Winston2021_07_NO_SEA",222,1,19,37,0.513,-6.9,2,0,10,297,37,0.705,29.464,1,1,3,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,304,1,31,19,222,297,94,3,3
"141","T.Lawrence","JAX","2021_03_ARI_JAX",0.176,-12.98,"T.Lawrence2021_03_ARI_JAX",219,2,22,36,0.611,3.09,3,2,11,283,36,0.834,16.529,3,2,12,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,361,3,29,22,219,283,159,5,2
"142","J.Goff","DET","2021_03_BAL_DET",0.196,3.13,"J.Goff2021_03_BAL_DET",217,0,22,32,0.687,4.89,2,0,13,144,32,0.676,32.376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,285,2,27,22,217,132,93,9,3
"143","R.Tannehill","TEN","2021_06_BUF_TEN",0.127,7,"R.Tannehill2021_06_BUF_TEN",216,0,18,29,0.62,2.6,0,1,9,254,29,0.745,25.431,0,0,4,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,362,4,22,18,216,254,146,5,2
"144","J.Brissett","MIA","2021_03_MIA_LV",-1.199,-2.71,"J.Brissett2021_03_MIA_LV",215,0,32,51,0.627,-3.73,2,0,14,391,51,0.793,20.678,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,332,2,27,32,215,391,133,4,4
"145","B.Mayfield","CLE","2021_02_HOU_CLE",0.148,7.97,"B.Mayfield2021_02_HOU_CLE",213,1,19,23,0.826,19.58,2,1,10,131,23,0.646,35.312,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,355,4,34,19,213,131,156,8,3
"146","R.Tannehill","TEN","2021_01_ARI_TEN",-0.038,-19.69,"R.Tannehill2021_01_ARI_TEN",212,1,21,41,0.512,-7.15,6,1,11,270,41,0.815,18.472,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248,2,22,22,218,274,86,3,3
"147","T.Heinicke","WAS","2021_03_WAS_BUF",0,4.85,"T.Heinicke2021_03_WAS_BUF",212,2,14,25,0.56,-6.32,1,2,8,165,25,0.777,22.221,1,1,-1,0,1,0,0,0,0,0,-2,0,1,1,1,16.65,0,-4,2,8,0,0,290,3,25,14,212,165,78,4,3
"148","T.Brady","TB","2021_07_CHI_TB",-0.003,9.26,"T.Brady2021_07_CHI_TB",211,4,20,36,0.555,-8.54,0,0,12,281,36,0.671,32.842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,408,5,31,22,226,288,182,10,6
"149","Z.Wilson","NYJ","2021_02_NE_NYJ",0.005,-23.7,"Z.Wilson2021_02_NE_NYJ",210,0,19,37,0.513,-7.35,4,4,6,301,37,0.802,19.786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,336,0,31,19,210,301,152,5,3
"150","G.Smith","SEA","2021_06_SEA_PIT",0.018,-8.42,"G.Smith2021_06_SEA_PIT",209,1,23,36,0.638,0.51,5,0,9,99,36,0.745,25.427,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,309,2,27,23,209,99,144,6,4
"151","J.Fields","CHI","2021_04_DET_CHI",-0.034,3.21,"J.Fields2021_04_DET_CHI",209,0,11,18,0.611,9.23,1,1,5,232,18,0.672,32.738,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,373,3,39,11,209,232,188,9,4
"152","J.Burrow","CIN","2021_02_CIN_CHI",0.032,-8.97,"J.Burrow2021_02_CIN_CHI",207,3,19,35,0.542,-0.09,5,3,12,227,35,0.744,25.52,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248,3,20,19,207,227,69,0,0
"153","S.Darnold","CAR","2021_06_MIN_CAR",0.04,-16.06,"S.Darnold2021_06_MIN_CAR",207,1,17,46,0.369,-20.3,4,1,8,423,46,0.799,20.044,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,308,2,23,17,207,423,118,2,2
"154","A.Dalton","CHI","2021_01_CHI_LA",0.704,-10.91,"A.Dalton2021_01_CHI_LA",206,0,27,41,0.658,-5,3,1,13,163,41,0.728,27.189,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,322,2,26,29,216,169,134,6,2
"155","D.Carr","LV","2021_05_CHI_LV",-0.004,-9.29,"D.Carr2021_05_CHI_LV",206,0,22,39,0.564,-6.84,3,1,7,319,39,0.754,24.522,0,0,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,259,1,22,22,206,319,71,5,3
"156","P.Mahomes","KC","2021_07_KC_TEN",0.001,-6.78,"P.Mahomes2021_07_KC_TEN",206,0,20,39,0.512,-5.32,4,1,10,249,39,0.772,22.713,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,334,0,13,31,288,374,77,1,0
"157","T.Lawrence","JAX","2021_04_JAX_CIN",0.188,6.4,"T.Lawrence2021_04_JAX_CIN",204,0,17,25,0.68,11.04,1,0,8,216,25,0.629,37.06,0,0,23,1,6,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,341,3,30,17,204,216,139,7,6
"158","D.Jones","NYG","2021_07_CAR_NYG",-0.031,-2,"D.Jones2021_07_CAR_NYG",203,1,23,35,0.657,1.12,2,0,11,213,35,0.654,34.506,0,0,31,0,5,1,1,0,0,0,16,0,1,1,1,36.36,1,13,3,1,0,0,302,2,31,24,219,226,103,7,3
"159","J.Goff","DET","2021_05_DET_MIN",0.005,-14.08,"J.Goff2021_05_DET_MIN",203,0,21,40,0.525,-1.67,4,1,12,227,40,0.792,20.752,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290,1,24,21,203,227,108,2,1
"160","K.Cousins","MIN","2021_04_CLE_MIN",-0.243,-9.81,"K.Cousins2021_04_CLE_MIN",203,1,20,40,0.5,-11.32,2,1,10,320,40,0.826,17.326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,1,23,20,203,320,65,5,3
"161","J.Goff","DET","2021_06_CIN_DET",0.39,-6.48,"J.Goff2021_06_CIN_DET",202,0,28,43,0.651,-2.78,1,1,12,270,43,0.78,21.991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230,1,18,28,202,268,36,2,1
"162","M.White","NYJ","2021_07_NYJ_NE",0.977,-0.18,"M.White2021_07_NYJ_NE",202,1,20,33,0.606,-6.5,1,2,9,219,33,0.741,25.865,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,299,2,18,26,253,260,62,4,3
"163","T.Tagovailoa","MIA","2021_01_MIA_NE",0.115,1.34,"T.Tagovailoa2021_01_MIA_NE",202,1,16,29,0.551,-4.56,2,1,9,251,29,0.692,30.788,0,0,3,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,259,2,23,16,202,251,74,4,2
"164","C.Keenum","CLE","2021_07_DEN_CLE",0.072,4.76,"C.Keenum2021_07_DEN_CLE",199,1,21,34,0.617,-1.41,1,0,11,222,34,0.588,41.172,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,376,2,33,21,199,222,182,8,3
"165","J.Brissett","MIA","2021_04_IND_MIA",0.671,-0.55,"J.Brissett2021_04_IND_MIA",199,2,20,33,0.606,1.05,3,0,10,230,33,0.756,24.371,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203,2,16,20,199,230,35,4,4
"166","J.Hurts","PHI","2021_05_PHI_CAR",0.033,-9.48,"J.Hurts2021_05_PHI_CAR",198,0,22,40,0.55,-4.92,2,1,8,291,40,0.726,27.328,1,1,28,2,6,4,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275,2,22,22,198,291,91,4,3
"167","R.Tannehill","TEN","2021_03_IND_TEN",0.089,3.29,"R.Tannehill2021_03_IND_TEN",197,3,18,28,0.642,1.16,1,2,11,176,28,0.699,30.002,2,1,13,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,370,3,38,18,197,176,180,4,3
"168","R.Tannehill","TEN","2021_05_TEN_JAX",0.05,6.57,"R.Tannehill2021_05_TEN_JAX",197,1,14,25,0.56,0.21,3,0,10,166,25,0.738,26.177,0,0,13,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,368,4,36,14,197,166,184,5,4
"169","D.Carr","LV","2021_04_LV_LAC",0.397,-7.57,"D.Carr2021_04_LV_LAC",196,2,21,38,0.552,-2.35,4,1,9,294,38,0.761,23.814,1,0,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213,2,18,21,196,294,48,2,1
"170","M.Glennon","NYG","2021_05_NYG_DAL",0.35,-2.85,"M.Glennon2021_05_NYG_DAL",196,2,16,25,0.64,4.6,0,2,11,206,25,0.759,24.067,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,367,3,25,21,294,394,73,6,6
"171","Aa.Rodgers","GB","2021_06_GB_CHI",-0.008,6.79,"Aa.Rodgers2021_06_GB_CHI",195,2,17,26,0.653,12.77,3,0,11,195,26,0.595,40.485,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,323,3,31,17,195,195,154,6,4
"172","J.Herbert","LAC","2021_06_LAC_BAL",0.089,-14.14,"J.Herbert2021_06_LAC_BAL",195,1,22,41,0.536,-12.39,2,1,11,254,41,0.739,26.078,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208,1,12,22,195,254,26,1,0
"173","C.Wentz","IND","2021_03_IND_TEN",0.019,-8.55,"C.Wentz2021_03_IND_TEN",194,0,19,39,0.487,-7.69,2,0,8,198,39,0.769,23.047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,265,1,18,19,194,198,87,4,2
"174","T.Lance","SF","2021_05_SF_ARI",0.337,-6.8,"T.Lance2021_05_SF_ARI",192,0,15,31,0.483,-10.71,2,1,9,261,31,0.753,24.674,0,0,44,0,12,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,338,1,28,15,192,261,152,4,1
"175","Z.Wilson","NYJ","2021_05_NYJ_ATL",-0.017,-4.88,"Z.Wilson2021_05_NYJ_ATL",192,0,19,35,0.542,-4.12,2,1,9,276,35,0.809,19.051,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232,2,18,19,192,276,64,6,4
"176","J.Hurts","PHI","2021_02_SF_PHI",0.047,0.68,"J.Hurts2021_02_SF_PHI",190,0,12,25,0.48,-5.62,2,0,7,335,25,0.647,35.211,1,0,14,1,4,1,2,2,0,0,0,0,0,1,0,-Inf,0,3,0,0,0,0,330,1,30,12,190,338,151,4,4
"177","J.Garoppolo","SF","2021_02_SF_PHI",0.032,6.49,"J.Garoppolo2021_02_SF_PHI",189,1,22,30,0.733,0.06,0,0,9,119,30,0.744,25.586,1,0,10,1,5,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,306,2,38,22,189,119,117,3,3
"178","B.Roethlisberger","PIT","2021_01_PIT_BUF",0.128,-0.82,"B.Roethlisberger2021_01_PIT_BUF",188,1,18,34,0.529,-10.49,2,0,9,196,34,0.619,38.062,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252,1,21,18,188,196,75,2,2
"179","D.Prescott","DAL","2021_04_CAR_DAL",0.091,6.62,"D.Prescott2021_04_CAR_DAL",188,4,14,24,0.583,-6.23,0,0,10,157,24,0.659,34.082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,433,5,34,14,188,157,230,6,2
"180","T.Bridgewater","DEN","2021_07_DEN_CLE",0.078,6.32,"T.Bridgewater2021_07_DEN_CLE",187,2,23,35,0.657,4.98,2,1,12,174,35,0.709,29.096,0,0,3,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223,2,14,23,187,174,41,3,1
"181","M.Jones","NE","2021_02_NE_NYJ",0.045,-4.37,"M.Jones2021_02_NE_NYJ",186,0,22,33,0.666,5.42,3,0,9,140,33,0.708,29.11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260,2,24,22,186,140,101,7,4
